LoanID,MemberID,IssueDate,LastPaymentDate,NextPaymentDate,LastCreditPullDate,AddressState,LoanAmount,TotalPayment,Installment,InterestRate,DTI,AnnualIncome,TotalAcc
784065,987239,11-06-2021,14-07-2021,14-08-2021,14-06-2021,CA,3600,4001,111.15,0.0699,0.0982,44000.0,21
973462,1195465,11-10-2021,13-05-2021,13-06-2021,13-05-2021,MO,9600,10371,294.76,0.0662,0.2227,54000.0,34
375143,397032,09-01-2021,12-02-2021,12-03-2021,14-04-2021,NJ,5000,5614,155.96,0.0768,0.1409,105000.0,38
737546,934744,11-04-2021,12-02-2021,12-03-2021,16-02-2021,PA,3000,3117,90.99,0.0579,0.0764,71040.0,25
571927,735661,10-08-2021,13-09-2021,13-10-2021,14-03-2021,WY,7200,8020,222.78,0.0714,0.1309,22000.0,15
555691,715619,10-07-2021,13-08-2021,13-09-2021,13-08-2021,WA,8500,9520,264.45,0.0751,0.1149,66000.0,24
563254,724759,10-08-2021,11-05-2021,11-06-2021,11-04-2021,TX,4000,4117,123.77,0.0714,0.0068,88000.0,22
613392,786442,10-11-2021,13-12-2021,13-01-2022,13-11-2021,VA,3500,4022,111.71,0.0925,0.0913,90000.0,15
582666,748779,10-09-2021,13-10-2021,13-11-2021,13-10-2021,NM,5100,5989,166.37,0.1075,0.2288,60000.0,29
604494,775520,10-10-2021,12-05-2021,12-06-2021,14-10-2021,FL,9600,10687,309.72,0.0999,0.0764,60000.0,12
768960,970363,11-05-2021,13-09-2021,13-10-2021,14-05-2021,WV,4500,5316,149.45,0.1199,0.0762,65000.0,6
626313,802616,10-12-2021,14-02-2021,14-03-2021,14-03-2021,AZ,4000,4674,129.75,0.1036,0.1929,40000.0,13
485006,617757,10-03-2021,10-09-2021,10-10-2021,10-09-2021,PA,11200,11655,362.71,0.1025,0.2183,131000.0,34
847572,1059082,11-08-2021,14-09-2021,14-10-2021,15-09-2021,LA,9000,10606,294.61,0.1099,0.1731,57600.0,18
736278,933143,11-04-2021,14-05-2021,14-06-2021,14-05-2021,SC,4200,4931,136.99,0.1074,0.2493,96000.0,49
478569,607608,10-01-2021,12-09-2021,12-10-2021,16-05-2021,OR,3600,4256,118.69,0.1148,0.1123,31200.0,13
776333,978668,11-06-2021,14-06-2021,14-07-2021,14-06-2021,KY,5000,5935,164.86,0.1149,0.1775,76800.0,8
694032,884903,11-03-2021,11-09-2021,11-10-2021,11-10-2021,MD,3000,3157,98.38,0.1111,0.1704,75000.0,29
787055,990554,11-06-2021,12-02-2021,12-03-2021,13-02-2021,OH,3250,3443,106.39,0.1099,0.0231,39000.0,13
431130,511576,09-07-2021,11-04-2021,11-05-2021,14-11-2021,WV,3000,3430,98.59,0.1126,0.1721,65200.0,36
1004136,1230766,11-10-2021,14-11-2021,14-12-2021,16-05-2021,GA,5000,5800,161.13,0.0991,0.1865,83000.0,18
389965,395889,09-10-2021,12-03-2021,12-04-2021,15-05-2021,MA,12000,14275,399.6,0.1218,0.0903,62851.0,22
676230,864190,11-03-2021,14-03-2021,14-04-2021,16-05-2021,AL,15000,17424,484.01,0.1,0.0539,54996.0,11
788986,992800,11-06-2021,12-03-2021,12-04-2021,15-01-2021,NC,3050,3225,99.27,0.1059,0.0549,56160.0,34
494363,632851,10-03-2021,11-09-2021,11-10-2021,11-08-2021,NM,3300,3712,108.03,0.1099,0.1125,45000.0,13
561280,722341,10-08-2021,12-04-2021,12-05-2021,16-05-2021,VA,5600,6340,182.68,0.1075,0.1896,120000.0,50
636721,815649,10-12-2021,13-01-2021,13-02-2021,16-05-2021,MD,12000,13631,385.07,0.0962,0.0729,99750.0,18
1037682,1267588,11-12-2021,14-12-2021,14-01-2022,16-05-2021,OH,4800,5774,160.4,0.1242,0.0964,108000.0,18
611873,784596,10-11-2021,13-12-2021,13-01-2022,15-12-2021,NM,3800,4414,122.6,0.0999,0.2402,48000.0,30
554118,713865,10-07-2021,12-10-2021,12-11-2021,12-10-2021,NJ,1700,1970,55.46,0.1075,0.1532,90000.0,48
781298,984137,11-06-2021,14-06-2021,14-07-2021,16-05-2021,TX,8500,10038,278.85,0.1114,0.2309,70000.0,19
652490,834488,11-01-2021,11-03-2021,11-04-2021,11-02-2021,TX,5525,5577,181.17,0.1111,0.1459,46800.0,11
707827,900219,11-03-2021,12-01-2021,12-02-2021,14-09-2021,NY,12000,12843,389.3,0.1037,0.0465,150000.0,16
372096,390612,09-01-2021,11-04-2021,11-05-2021,11-04-2021,CA,2500,2975,82.54,0.1158,0.1451,120000.0,27
831545,1040782,11-08-2021,13-02-2021,13-03-2021,13-03-2021,TX,6000,6699,193.58,0.0999,0.1268,100000.0,29
485338,618278,10-02-2021,13-03-2021,13-04-2021,13-03-2021,TX,9000,10437,289.9,0.0988,0.106,41000.0,39
497757,638159,10-04-2021,13-04-2021,13-05-2021,16-01-2021,VA,7500,8792,244.2,0.1062,0.1,45000.0,20
296489,296474,08-03-2021,11-02-2021,11-03-2021,16-05-2021,NJ,18000,21247,578.79,0.0976,0.0886,99000.0,24
456763,567415,09-11-2021,11-07-2021,11-08-2021,16-05-2021,AZ,3500,3880,117.14,0.1253,0.0691,29000.0,9
784904,988157,11-06-2021,12-03-2021,12-04-2021,12-03-2021,MI,6000,6366,193.58,0.0999,0.2058,105000.0,61
882693,1097939,11-09-2021,14-10-2021,14-11-2021,14-09-2021,CA,1750,2052,57.01,0.1065,0.2128,78000.0,18
361726,370454,08-11-2021,10-04-2021,10-05-2021,10-04-2021,PA,5375,5988,174.73,0.1051,0.198,92904.0,37
444554,542120,09-10-2021,11-05-2021,11-06-2021,14-11-2021,MA,9500,11012,319.52,0.1287,0.025,150000.0,17
512859,662623,10-05-2021,13-05-2021,13-06-2021,13-05-2021,CA,6000,7251,201.4,0.1273,0.1761,80000.0,29
696646,887830,11-03-2021,14-03-2021,14-04-2021,16-02-2021,FL,4000,4908,136.33,0.138,0.1429,57600.0,17
536605,693209,10-06-2021,11-09-2021,11-10-2021,11-09-2021,AZ,4800,5499,165.74,0.1472,0.1165,46140.0,9
427684,505430,09-07-2021,11-06-2021,11-07-2021,11-05-2021,PA,3600,4242,122.13,0.1347,0.1528,15000.0,7
735694,932478,11-05-2021,14-06-2021,14-07-2021,15-02-2021,CA,7600,9515,264.32,0.1523,0.0961,144000.0,14
458516,570794,09-12-2021,12-12-2021,12-01-2022,12-12-2021,FL,10000,12350,343.06,0.1426,0.0895,100000.0,17
732431,928636,11-04-2021,12-09-2021,12-10-2021,13-12-2021,PA,2500,2829,83.86,0.1268,0.0492,44400.0,11
495428,634592,10-03-2021,11-11-2021,11-12-2021,15-07-2021,WI,6400,7438,215.97,0.1311,0.1915,53000.0,27
737746,934984,11-04-2021,13-06-2021,13-07-2021,13-06-2021,NC,5000,6040,171.31,0.1417,0.1406,19200.0,7
970187,1191431,11-09-2021,14-01-2021,14-02-2021,16-05-2021,GA,5600,6969,196.77,0.1596,0.118,48000.0,31
1008709,1235403,11-11-2021,14-07-2021,14-08-2021,16-05-2021,PA,4000,4871,135.73,0.1349,0.1732,103000.0,47
364302,374794,08-12-2021,11-12-2021,11-01-2022,11-12-2021,VA,6000,7282,202.28,0.1304,0.1106,130000.0,32
793800,998342,11-06-2021,14-07-2021,14-08-2021,16-05-2021,GA,3600,4556,126.55,0.1599,0.1276,126000.0,51
572542,736455,10-08-2021,13-01-2021,13-02-2021,16-05-2021,NY,4000,4995,140.53,0.1595,0.1586,50000.0,55
510506,659194,10-05-2021,12-04-2021,12-05-2021,12-05-2021,WA,3000,3647,104.49,0.1533,0.11,42000.0,20
366128,377327,08-12-2021,09-02-2021,09-03-2021,09-02-2021,CA,4000,4059,127.79,0.0932,0.0676,55000.0,22
549126,707878,10-07-2021,13-04-2021,13-05-2021,13-07-2021,AZ,4000,4424,123.07,0.0676,0.2209,63600.0,21
472180,596143,10-01-2021,12-07-2021,12-08-2021,15-02-2021,MN,16000,17719,494.4,0.0705,0.0694,200000.0,26
864280,1077447,11-08-2021,11-10-2021,11-11-2021,11-08-2021,NY,2500,2512,75.4,0.0542,0.092,48000.0,17
986915,1210906,11-10-2021,14-10-2021,14-11-2021,16-05-2021,MI,3000,3360,93.34,0.0751,0.0335,53000.0,8
664738,849947,11-02-2021,12-05-2021,12-06-2021,15-04-2021,CO,2000,2142,61.69,0.0692,0.1447,42300.0,14
361916,370824,08-11-2021,08-12-2021,08-01-2022,08-12-2021,NY,4800,4832,150.42,0.08,0.1781,75000.0,27
771076,972813,11-06-2021,14-06-2021,14-07-2021,14-06-2021,OH,4800,5374,149.29,0.0749,0.1393,28000.0,19
806215,998690,11-07-2021,11-10-2021,11-11-2021,12-03-2021,VA,7000,7145,220.95,0.0849,0.0177,42000.0,16
600776,771025,10-10-2021,13-04-2021,13-05-2021,16-04-2021,CT,3000,3263,90.99,0.0579,0.1115,48000.0,22
743687,941999,11-05-2021,14-01-2021,14-02-2021,16-01-2021,CA,5400,5856,162.87,0.0542,0.1368,33600.0,15
588608,756206,10-10-2021,12-01-2021,12-02-2021,12-02-2021,TX,3500,3742,107.69,0.0676,0.2494,65000.0,37
880239,1095196,11-09-2021,13-03-2021,13-04-2021,13-04-2021,FL,6000,6422,182.62,0.0603,0.0225,19200.0,15
701662,893426,11-03-2021,14-04-2021,14-05-2021,15-03-2021,OK,5375,5868,163.01,0.0579,0.1517,14400.0,10
620935,795814,10-11-2021,13-12-2021,13-01-2022,13-12-2021,MA,9900,10930,303.61,0.0654,0.0806,39600.0,8
1030418,1259806,11-11-2021,14-06-2021,14-07-2021,14-05-2021,NC,2500,2717,76.09,0.0603,0.0775,48000.0,12
778086,980621,11-06-2021,13-07-2021,13-08-2021,16-05-2021,KY,1000,1055,30.88,0.0699,0.0808,41000.0,12
406033,454370,09-05-2021,12-03-2021,12-04-2021,16-05-2021,NJ,6000,6739,188.02,0.08,0.1323,40000.0,17
851757,1063721,11-08-2021,12-11-2021,12-12-2021,16-01-2021,VT,5000,5414,157.82,0.0849,0.1161,40000.0,29
386541,418858,09-03-2021,12-04-2021,12-05-2021,12-04-2021,TX,10400,11623,322.88,0.0737,0.1207,48000.0,14
680433,869236,11-02-2021,13-02-2021,13-03-2021,13-02-2021,AL,2500,2736,77.11,0.0692,0.0821,31577.0,21
381104,409174,09-02-2021,12-03-2021,12-04-2021,14-11-2021,CO,1800,2012,55.89,0.0737,0.0725,29280.0,16
469988,593144,09-12-2021,12-07-2021,12-08-2021,16-04-2021,TX,16000,17738,494.4,0.0705,0.058,109000.0,32
475108,601235,10-01-2021,11-03-2021,11-04-2021,11-03-2021,CO,7500,8014,231.75,0.0705,0.0426,74400.0,31
836828,1046913,11-08-2021,13-11-2021,13-12-2021,13-11-2021,DE,7500,8163,228.14,0.0599,0.2102,50000.0,32
687289,877274,11-03-2021,12-09-2021,12-10-2021,12-09-2021,CA,7000,7567,215.89,0.0692,0.1242,102000.0,21
474790,600698,10-01-2021,12-04-2021,12-05-2021,16-02-2021,NY,8000,8664,247.2,0.0705,0.0792,70000.0,27
730669,926657,11-04-2021,14-02-2021,14-03-2021,16-04-2021,NY,6000,6739,187.08,0.0766,0.1464,100000.0,16
735441,932157,11-05-2021,14-05-2021,14-06-2021,16-05-2021,PA,7000,7954,220.95,0.0849,0.2412,120000.0,46
485715,618879,10-03-2021,13-04-2021,13-05-2021,16-04-2021,CT,4000,4689,130.24,0.1062,0.1011,52000.0,17
503367,647818,10-04-2021,12-10-2021,12-11-2021,12-10-2021,WY,15000,17281,485.78,0.1025,0.1128,58000.0,11
749988,949275,11-05-2021,11-11-2021,11-12-2021,11-12-2021,TX,2000,2096,65.47,0.1099,0.0936,43200.0,6
471662,595463,09-12-2021,10-02-2021,10-03-2021,07-08-2021,CA,24000,24244,799.2,0.1218,0.242,140000.0,11
724040,919104,11-04-2021,12-11-2021,12-12-2021,12-12-2021,NY,1000,1137,32.8,0.1111,0.0471,16800.0,24
1043163,1273265,11-11-2021,14-12-2021,14-01-2022,16-05-2021,FL,4500,5358,148.85,0.1171,0.0711,26000.0,9
473807,599104,10-01-2021,13-01-2021,13-02-2021,13-02-2021,PA,4500,5315,147.62,0.1114,0.17,12000.0,5
564259,726033,10-08-2021,13-09-2021,13-10-2021,16-05-2021,MI,1800,2137,59.35,0.1149,0.0151,50000.0,5
797987,1003052,11-06-2021,13-09-2021,13-10-2021,15-01-2021,FL,2500,2907,81.84,0.1099,0.0587,36000.0,15
464477,582181,09-12-2021,12-03-2021,12-04-2021,13-07-2021,PA,4500,5304,149.11,0.1183,0.0099,24300.0,4
460102,573959,09-11-2021,11-02-2021,11-03-2021,11-02-2021,CA,3500,3969,118.89,0.1357,0.0805,62000.0,15
713402,906620,11-03-2021,14-04-2021,14-05-2021,16-05-2021,FL,4000,4856,134.9,0.1306,0.0402,49200.0,30
493683,631696,10-03-2021,13-03-2021,13-04-2021,16-05-2021,MO,6000,7406,205.71,0.1422,0.1409,50000.0,10
409503,460293,09-06-2021,12-07-2021,12-08-2021,12-07-2021,NY,3500,4256,118.2,0.1316,0.2083,18720.0,8
472364,596465,09-12-2021,13-01-2021,13-02-2021,13-02-2021,CO,23500,29310,814.16,0.1496,0.0825,124000.0,10
472214,596215,09-12-2021,13-01-2021,13-02-2021,13-02-2021,NY,22600,28187,782.98,0.1496,0.0788,130000.0,10
472062,595963,09-12-2021,10-02-2021,10-03-2021,13-02-2021,NY,23600,23895,817.63,0.1496,0.0851,120000.0,10
690606,881044,11-03-2021,12-11-2021,12-12-2021,16-05-2021,AL,8000,9490,279.88,0.1565,0.247,36000.0,21
419127,491642,09-07-2021,12-07-2021,12-08-2021,12-07-2021,NJ,4000,4973,138.15,0.1474,0.0,31193.0,4
391751,428101,09-04-2021,11-10-2021,11-11-2021,15-11-2021,MS,4000,4763,138.77,0.1505,0.1975,22000.0,12
372778,391952,09-03-2021,12-04-2021,12-05-2021,16-02-2021,MA,2400,2971,82.52,0.1442,0.1238,25000.0,11
471174,594840,10-01-2021,13-01-2021,13-02-2021,16-05-2021,TX,7500,8344,231.75,0.0705,0.0085,48000.0,18
583337,749595,10-09-2021,13-10-2021,13-11-2021,13-10-2021,NJ,5000,5570,154.71,0.0714,0.0549,38500.0,14
749390,948621,11-05-2021,11-10-2021,11-11-2021,16-05-2021,CA,13100,13488,407.44,0.0749,0.0275,71040.0,17
812462,1015921,11-07-2021,14-08-2021,14-09-2021,16-03-2021,CA,4000,4479,124.41,0.0749,0.0052,65000.0,10
399588,442399,09-05-2021,12-06-2021,12-07-2021,16-05-2021,WA,5800,6716,185.3,0.0932,0.0997,42000.0,27
433450,516330,09-08-2021,11-08-2021,11-09-2021,12-09-2021,VA,5500,6150,173.86,0.0859,0.1211,42312.0,14
611147,769311,10-11-2021,11-12-2021,11-01-2022,12-01-2021,TX,10000,6778,199.67,0.0691,0.0883,50000.0,26
838960,1049091,11-08-2021,13-09-2021,13-10-2021,13-09-2021,WA,3000,3366,94.69,0.0849,0.1284,50000.0,21
485234,618122,10-02-2021,13-03-2021,13-04-2021,14-01-2021,PA,10800,12163,337.83,0.0788,0.0376,52300.0,21
623971,799645,10-12-2021,11-05-2021,11-06-2021,14-11-2021,NY,1900,1944,57.63,0.0579,0.2216,45000.0,25
584739,751369,10-09-2021,12-10-2021,12-11-2021,16-04-2021,NJ,9000,9865,278.48,0.0714,0.0796,140000.0,24
672866,860102,11-02-2021,14-03-2021,14-04-2021,14-10-2021,GA,2000,2233,62.02,0.0729,0.0024,30000.0,4
883995,1099330,11-09-2021,14-11-2021,14-12-2021,14-10-2021,FL,3800,4300,118.91,0.079,0.1709,26400.0,10
752122,951674,11-05-2021,12-12-2021,12-01-2022,12-12-2021,FL,4500,4795,135.72,0.0542,0.0777,70000.0,21
812053,1019162,11-07-2021,14-08-2021,14-09-2021,14-07-2021,WA,4750,5201,144.49,0.0599,0.0622,60000.0,12
665294,850593,11-02-2021,14-02-2021,14-03-2021,14-02-2021,IL,9000,9826,272.95,0.0579,0.0968,110500.0,26
743941,942327,11-05-2021,14-02-2021,14-03-2021,15-06-2021,CO,6500,7112,197.72,0.0599,0.1331,42000.0,12
378205,403074,09-02-2021,10-12-2021,10-01-2022,10-11-2021,MO,5500,6034,172.35,0.08,0.008,30000.0,21
386851,416411,09-03-2021,12-04-2021,12-05-2021,12-04-2021,CA,6000,6769,188.02,0.08,0.0895,23198.0,21
653363,835549,11-01-2021,13-07-2021,13-08-2021,13-06-2021,VA,3000,3334,93.03,0.0729,0.0427,70000.0,5
760810,961133,11-05-2021,12-12-2021,12-01-2022,12-11-2021,NY,3200,3481,99.53,0.0749,0.0693,110000.0,17
353624,357323,08-08-2021,11-02-2021,11-03-2021,11-06-2021,PA,1800,1806,50.38,0.0832,0.085,31000.0,11
476925,604357,10-01-2021,12-10-2021,12-11-2021,13-11-2021,NY,6000,6691,190.63,0.0894,0.0913,84000.0,4
731269,927319,11-04-2021,14-05-2021,14-06-2021,14-04-2021,MD,6000,6722,187.08,0.0766,0.072,30000.0,21
805646,1011709,11-07-2021,12-07-2021,12-08-2021,16-01-2021,CT,4800,4966,144.77,0.0542,0.1282,35000.0,15
892547,1109494,11-09-2021,14-10-2021,14-11-2021,14-10-2021,CA,12000,13264,368.45,0.0662,0.1425,80000.0,14
685139,874733,11-02-2021,14-02-2021,14-03-2021,15-04-2021,GA,4000,4344,121.31,0.0579,0.1006,47000.0,13
744231,942686,11-05-2021,14-05-2021,14-06-2021,14-05-2021,FL,7200,8002,222.29,0.0699,0.0242,34200.0,6
665503,850858,11-02-2021,14-02-2021,14-03-2021,15-10-2021,CA,4200,4690,130.25,0.0729,0.0414,65000.0,8
408378,458437,09-05-2021,12-05-2021,12-06-2021,14-10-2021,DC,4000,4599,127.79,0.0932,0.0277,98000.0,25
824461,1033127,11-07-2021,12-09-2021,12-10-2021,12-09-2021,TX,2000,2099,60.32,0.0542,0.0519,68500.0,14
741404,939281,11-05-2021,11-12-2021,11-01-2022,16-03-2021,GA,11200,11527,337.8,0.0542,0.0567,36000.0,24
687875,877916,11-03-2021,13-02-2021,13-03-2021,16-05-2021,FL,7000,7552,212.29,0.0579,0.2162,60000.0,12
674916,862606,11-02-2021,12-08-2021,12-09-2021,15-01-2021,FL,4000,4322,124.04,0.0729,0.0208,14400.0,3
383869,414464,09-03-2021,12-03-2021,12-04-2021,12-03-2021,CA,8400,9661,268.36,0.0932,0.0105,189996.0,13
663606,848574,11-02-2021,12-05-2021,12-06-2021,14-09-2021,NJ,8000,8568,248.08,0.0729,0.051,43300.0,10
596783,766062,10-10-2021,13-11-2021,13-12-2021,13-10-2021,AZ,3000,3379,93.85,0.0788,0.087,8004.0,16
706220,898423,11-03-2021,14-04-2021,14-05-2021,16-04-2021,NY,3075,3339,92.75,0.0542,0.0787,36000.0,27
772651,974641,11-06-2021,12-07-2021,12-08-2021,16-05-2021,VA,1700,1809,52.49,0.0699,0.052,27000.0,5
859047,1071722,11-08-2021,14-07-2021,14-08-2021,16-05-2021,NV,6000,6665,185.24,0.0699,0.1194,84000.0,34
760712,961022,11-05-2021,14-06-2021,14-07-2021,14-05-2021,FL,2000,2239,62.21,0.0749,0.2211,45600.0,13
725495,920749,11-04-2021,12-03-2021,12-04-2021,12-04-2021,VA,5000,5216,150.8,0.0542,0.069,60000.0,19
772226,974139,11-06-2021,14-05-2021,14-06-2021,16-04-2021,NH,3500,3786,105.56,0.0542,0.1293,39336.0,10
811942,1019037,11-07-2021,13-07-2021,13-08-2021,13-07-2021,NY,5950,6448,180.99,0.0599,0.2183,42000.0,17
1001205,1227186,11-11-2021,14-11-2021,14-12-2021,16-05-2021,PA,4200,4642,128.96,0.0662,0.1108,69000.0,15
524869,679135,10-06-2021,13-03-2021,13-04-2021,13-04-2021,NJ,6000,6677,185.65,0.0714,0.051,52000.0,25
711860,904859,11-03-2021,12-01-2021,12-02-2021,16-05-2021,CA,4500,4733,140.31,0.0766,0.1923,40000.0,16
484846,602264,10-02-2021,12-05-2021,12-06-2021,15-06-2021,CA,6000,6634,185.64,0.0714,0.1343,60495.0,15
798531,1003659,11-07-2021,14-07-2021,14-08-2021,15-06-2021,NY,3000,3334,92.62,0.0699,0.1865,48000.0,18
471358,595082,09-12-2021,12-05-2021,12-06-2021,12-05-2021,CA,9000,9768,278.1,0.0705,0.0498,130000.0,28
475807,602508,10-01-2021,13-01-2021,13-02-2021,16-05-2021,MD,5000,5620,156.1,0.0774,0.0211,70000.0,16
998386,1223530,11-10-2021,14-07-2021,14-08-2021,14-07-2021,PA,9000,10267,285.78,0.089,0.1411,112440.0,33
395902,435726,09-04-2021,12-05-2021,12-06-2021,15-04-2021,LA,3600,4023,111.77,0.0737,0.0657,42000.0,16
394381,433009,09-04-2021,12-05-2021,12-06-2021,12-05-2021,CA,4000,4507,124.77,0.0768,0.0093,36300.0,5
662938,847753,11-02-2021,12-08-2021,12-09-2021,12-08-2021,CA,6400,6803,194.1,0.0579,0.1631,42000.0,12
419037,491508,09-06-2021,12-07-2021,12-08-2021,12-07-2021,OH,3200,3680,102.23,0.0932,0.0,16000.0,8
579754,745351,10-09-2021,13-10-2021,13-11-2021,15-01-2021,VA,6000,6720,186.67,0.0751,0.2022,40000.0,13
449788,552711,09-10-2021,12-10-2021,12-11-2021,16-05-2021,PA,10000,11380,316.11,0.0859,0.072,25000.0,10
1035631,1265281,11-12-2021,12-06-2021,12-07-2021,16-05-2021,MI,5000,5185,156.46,0.079,0.1723,53000.0,21
472505,596653,10-01-2021,12-09-2021,12-10-2021,14-04-2021,CA,8000,8930,248.48,0.074,0.0044,73000.0,16
652118,834068,11-01-2021,14-02-2021,14-03-2021,16-03-2021,VA,6200,6732,187.0,0.0542,0.0297,44000.0,31
505408,651233,10-06-2021,12-02-2021,12-03-2021,13-01-2021,MN,2000,2121,61.2,0.0639,0.0119,37315.0,22
471360,595085,10-01-2021,11-11-2021,11-12-2021,11-12-2021,AR,11500,12580,355.35,0.0705,0.1638,74500.0,40
450454,554033,09-11-2021,12-10-2021,12-11-2021,13-03-2021,CA,5600,6293,174.83,0.0774,0.0668,30000.0,9
740349,938040,11-04-2021,11-06-2021,11-07-2021,11-06-2021,CA,3500,3522,108.54,0.0729,0.1365,74400.0,12
388737,422393,09-04-2021,11-01-2021,11-02-2021,16-04-2021,OR,15000,16559,470.05,0.08,0.1711,70500.0,16
727311,922807,11-04-2021,14-05-2021,14-06-2021,14-05-2021,CA,3000,3383,93.54,0.0766,0.166,53196.0,21
629917,807060,10-12-2021,11-10-2021,11-11-2021,11-10-2021,OR,4350,4536,131.93,0.0579,0.0185,70000.0,15
583684,750023,10-09-2021,13-10-2021,13-11-2021,13-10-2021,FL,4150,4597,127.69,0.0676,0.0568,30000.0,21
348105,349026,08-05-2021,10-09-2021,10-10-2021,13-06-2021,VA,7000,7833,219.36,0.08,0.0777,44500.0,21
732993,929259,11-04-2021,14-05-2021,14-06-2021,16-05-2021,TX,7000,7857,218.26,0.0766,0.0095,66000.0,7
549244,708032,10-07-2021,12-04-2021,12-05-2021,12-03-2021,TX,4500,4774,138.46,0.0676,0.1139,52800.0,24
702817,894687,11-03-2021,14-04-2021,14-05-2021,14-03-2021,NY,5000,5551,154.21,0.0692,0.056,24000.0,10
636020,814771,10-12-2021,12-10-2021,12-11-2021,16-05-2021,TX,4900,5290,149.45,0.0617,0.0371,25200.0,21
388500,422006,09-04-2021,12-04-2021,12-05-2021,12-04-2021,FL,10000,11229,311.91,0.0768,0.0,24000.0,9
434127,517674,09-08-2021,10-07-2021,10-08-2021,10-07-2021,CA,6125,6403,191.22,0.0774,0.1286,75400.0,15
359428,366625,08-11-2021,11-11-2021,11-12-2021,11-11-2021,CA,10000,11281,313.37,0.08,0.0648,40000.0,23
356125,361181,08-10-2021,11-10-2021,11-11-2021,15-12-2021,CA,5000,3985,110.7,0.0863,0.0171,21000.0,6
403285,448561,09-05-2021,11-04-2021,11-05-2021,13-04-2021,FL,8000,9036,256.76,0.0963,0.0756,70004.0,17
869736,1083658,11-09-2021,14-01-2021,14-02-2021,15-01-2021,TX,2425,2752,76.55,0.0849,0.2487,36000.0,19
792705,997144,11-06-2021,14-07-2021,14-08-2021,14-07-2021,MA,5600,6132,170.34,0.0599,0.0847,81600.0,14
395226,434505,09-04-2021,12-05-2021,12-06-2021,12-05-2021,OH,8000,9025,250.69,0.08,0.1263,37050.0,23
403806,449570,09-05-2021,12-06-2021,12-07-2021,15-06-2021,NY,3000,3466,96.29,0.0963,0.0536,45000.0,6
484033,616092,10-03-2021,13-03-2021,13-04-2021,13-03-2021,CA,6400,7168,199.1,0.0751,0.1186,58000.0,18
371814,390093,09-01-2021,10-03-2021,10-04-2021,12-05-2021,HI,10000,10911,319.47,0.0932,0.0178,60000.0,30
601878,772276,10-10-2021,11-10-2021,11-11-2021,13-08-2021,IL,7500,7914,231.27,0.0691,0.2286,21000.0,8
471013,594630,10-01-2021,13-01-2021,13-02-2021,13-02-2021,AL,7500,8579,238.29,0.0894,0.0646,34000.0,8
468892,590940,09-12-2021,13-01-2021,13-02-2021,12-12-2021,CA,12000,13726,381.26,0.0894,0.01,89000.0,32
612578,785477,10-11-2021,13-12-2021,13-01-2022,13-11-2021,MD,5000,5551,154.18,0.0691,0.1666,25000.0,32
569568,732666,10-08-2021,10-10-2021,10-11-2021,10-10-2021,NY,4600,4631,143.9,0.0788,0.1038,60000.0,27
543168,700814,10-07-2021,11-08-2021,11-09-2021,16-05-2021,PA,12000,12815,375.38,0.0788,0.0523,45000.0,20
804831,1010746,11-07-2021,14-07-2021,14-08-2021,14-07-2021,CA,6000,6515,180.96,0.0542,0.0348,165996.0,28
843193,1053961,11-08-2021,12-02-2021,12-03-2021,13-11-2021,NC,3600,3702,109.51,0.0599,0.1254,60000.0,33
584344,750832,10-09-2021,11-09-2021,11-10-2021,16-05-2021,CO,4500,4733,140.0,0.0751,0.2254,32000.0,21
464824,582795,09-12-2021,12-11-2021,12-12-2021,16-05-2021,VA,9000,10292,285.95,0.0894,0.1635,48000.0,18
570124,733441,10-08-2021,13-09-2021,13-10-2021,15-03-2021,IL,1600,1763,48.96,0.0639,0.1364,28150.0,16
370875,388091,09-01-2021,12-01-2021,12-02-2021,13-10-2021,CA,6500,7510,208.62,0.0963,0.0918,39996.0,25
828978,1038058,11-08-2021,14-08-2021,14-09-2021,14-08-2021,PA,7000,7839,217.72,0.0749,0.1064,45000.0,14
831149,1040357,11-08-2021,14-01-2021,14-02-2021,14-01-2021,MA,12000,13851,387.15,0.0999,0.0143,96000.0,16
827814,1036798,11-07-2021,12-07-2021,12-08-2021,12-09-2021,NJ,3075,3337,100.08,0.1059,0.0796,30000.0,6
516551,667620,10-05-2021,13-05-2021,13-06-2021,13-04-2021,CT,7000,8203,227.92,0.1062,0.0424,30000.0,14
403469,448884,09-05-2021,11-07-2021,11-08-2021,11-07-2021,CA,3000,3534,99.95,0.1221,0.1189,54996.0,5
1013989,1241339,11-11-2021,12-04-2021,12-05-2021,16-03-2021,CA,1000,1039,33.08,0.1171,0.1527,54000.0,14
754302,954015,11-05-2021,14-06-2021,14-07-2021,15-05-2021,OR,7100,8246,229.07,0.0999,0.0584,15000.0,8
794612,999258,11-06-2021,14-07-2021,14-08-2021,16-04-2021,MA,6000,7030,195.27,0.1059,0.1108,46151.04,20
489469,624526,10-03-2021,12-09-2021,12-10-2021,16-03-2021,CT,5000,5822,162.8,0.1062,0.077,31000.0,3
677567,865682,11-02-2021,14-03-2021,14-04-2021,16-05-2021,FL,8900,10338,287.18,0.1,0.0228,116400.0,14
681644,870699,11-02-2021,14-03-2021,14-04-2021,15-03-2021,CA,4000,4671,129.77,0.1037,0.155,63500.0,8
1000989,1226747,11-10-2021,14-11-2021,14-12-2021,14-11-2021,NJ,7500,9057,251.59,0.1269,0.0787,125000.0,19
